Line Number,Haughton Value,Pitcaple Value,Shift Value,Area
6147,278.84045497426365,76.08020721567063,-49686.19614999845,2386900.0
6148,270.19641310103685,70.84029277235446,-28410.428926937093,2311400.0
6149,344.5030332667284,55.60124099065193,-16007.197826170644,2468600.0
6150,280.9067024860697,71.77696971004214,533.4480323560729,2475200.0
6151,296.0716742404924,73.61205950389463,-17977.31700581277,2467200.0
6152,282.24899931859903,76.52629708183426,-14658.058765246811,2295600.0
6153,248.00575832854904,98.6163393571342,-35389.69613433967,2432200.0
6154,276.6210267270067,52.771502195808885,-8995.114759534245,2325000.0
6155,241.91156332243537,76.2629299631027,22883.67256210791,2403000.0
6156,290.6245066656645,86.32540944431717,-8654.618761635698,2556600.0
6157,288.535513505012,64.32084391315045,1922.100120371273,2425600.0
6158,284.981889361313,98.09941254460551,-10069.672689752886,2493200.0
6159,344.90538952340944,62.65720360314707,-8197.425613275307,2477200.0
6160,292.0825407858957,73.47870717482442,7367.45626471184,2501500.0
6161,238.6442169688697,69.8528688817164,-29828.17540147497,2275300.0
6162,289.5457933241401,73.43192607178753,-18064.739871756006,2481500.0
6163,387.5196588040512,82.50946951072208,9967.12893457968,2643800.0
6164,313.50364181128907,68.26254152825577,-10992.907132282076,2488600.0
6165,281.11839909895247,78.35626136347463,-17063.73482853225,2357200.0
6166,292.1228465775973,75.63757606541476,-29309.872356187483,2343700.0
6167,268.21435955135115,73.20126662547831,-43256.42858751868,2248400.0
6168,299.43526801204376,79.9661705519811,-19624.126732454257,2392300.0
6169,278.0508090230617,73.92445123846018,-34860.620470493275,2247600.0
6170,284.2276526933579,56.50507247582572,-30468.428862961147,2368000.0
6171,263.3583079806224,77.864211002523,11474.401243135562,2400600.0
6172,257.99772822616086,67.82689881296099,25813.33191843369,2201300.0
6173,271.9766122302449,59.96468126899073,-14519.674041883518,2366200.0
6174,261.901307626325,90.18237799127344,-32910.69803383195,2520700.0
6175,304.8570595784666,77.43926535139956,-23142.440504450144,2359600.0
6176,254.78132152786895,71.26730897509967,-6138.2443879395,2348800.0
6177,281.87322810624306,79.86456961873805,-90.32312546019966,2449000.0
6178,313.9477359670804,80.87994764471277,10129.659831464422,2490400.0
6179,241.99346432824825,70.1163158883103,-41072.09664627549,2365800.0
6180,358.1885787790224,98.00674246325347,-190.33306049587736,2605300.0
6181,270.3916498325692,90.63348936008944,-14117.277422180025,2488600.0
6182,299.1271699355567,87.37559835556775,-35925.8984814229,2586200.0
6183,306.1666526867852,88.82603960027632,-5587.291825516299,2450600.0
6184,244.3538962733797,85.61222347354922,-22304.964277096773,2351200.0
6185,310.9295160273168,76.91012002279541,-23712.09772225385,2556000.0
6186,330.5177019300261,77.51513404846077,-39183.03520039796,2550300.0
6187,281.0217889456806,85.28809218159911,-2584.064049704426,2541800.0
6188,286.84468535720004,71.91766106737467,-11998.730236450996,2480000.0
6189,234.2476054798857,67.5424408875895,10129.61572072369,2310000.0
6190,293.9595250595934,93.962801610827,21949.69581183783,2502900.0
6191,260.9421131193611,65.04979979684991,-8404.078916792703,2339600.0
6192,308.1979943364562,73.20584971378513,-8519.608630744475,2523500.0
6193,306.9359893621318,74.41892448631971,-24631.226346533236,2503500.0
6194,370.6836738103259,91.2033700667574,14395.854791268175,2598800.0
6195,269.395874518377,63.542751887371736,-6875.882170388062,2367000.0
6196,285.428008823892,69.72766801015878,939.879650786148,2261100.0
6197,298.75635164559185,67.94200708842645,11320.84694937423,2392100.0
6198,270.66582271338854,82.60707146635404,-8376.515670382982,2491700.0
6199,377.8890581191519,85.40663084722263,-39617.354759777765,2559700.0
6200,298.7713360876584,75.12606589300434,-16982.619433418513,2372600.0
6201,343.6454525985854,72.06853999340694,11118.526797547122,2566000.0
6202,300.2817190987178,72.66911746809639,-13775.85525979463,2481100.0
6203,300.4414174770337,83.82971256007167,22184.91694186267,2379000.0
6204,292.7739687613028,64.84601776569824,-30696.61030638524,2339800.0
6205,261.4785087729678,89.34455240894678,-27713.11955394586,2506400.0
6206,292.5144970057091,62.28369180185474,-15667.03667292671,2219000.0
6207,339.82427379166273,81.16310570713996,-19863.52467790819,2620800.0
6208,295.88378776877056,65.40643121457073,-37390.72277703459,2316800.0
6209,300.59673405730246,73.82232304868214,-6598.804534519466,2484300.0
6210,272.45388316559456,64.00614095394117,-501.2166228871265,2272700.0
6211,281.1824997499596,88.17169994898448,19905.603160888728,2491400.0
6212,300.68015734479224,83.08626474932325,-29898.68156813748,2403300.0
6213,311.2749545717851,69.1870032849036,-20332.697281853987,2440900.0
6214,289.1964134559431,84.82560061978786,-37241.77925714362,2547000.0
6215,257.9603598794952,77.87613960565676,-25671.74480666008,2430700.0
6216,264.64806712171554,68.84613720702126,-19772.50849601248,2344400.0
6217,260.6112606671456,75.12509300933348,-7246.383478209991,2445800.0
6218,310.831125355477,90.15033366130773,-2739.883511348695,2612800.0
6219,284.78134415738623,79.50696971561617,-56371.55205060792,2518800.0
6220,239.3607504136913,73.6438391419612,5949.700661418177,2304800.0
6221,321.9455101153714,76.08079231589424,-34977.50518665517,2548200.0
6222,284.61323021205766,79.38402869064707,-24214.71875001501,2367400.0
6223,244.9033655408687,76.56873477186494,20223.23593563548,2412400.0
6224,283.6295636058164,66.7948220167544,1657.7421847256774,2237700.0
6225,316.07173011844725,84.37264232453032,-8453.545014662843,2602900.0
6226,294.9983085123802,71.37653647206292,-34866.23228206417,2464100.0
6227,263.95417301010764,66.72449148410182,-16065.959741325763,2360300.0
6228,295.7846651359157,63.72682530665302,-27819.07060808636,2330800.0
6229,276.5230435983439,61.490973534471735,-20478.163610838667,2356100.0
6230,274.4875892745817,97.7788727742228,-11370.350678367127,2471000.0
6231,293.6073007433879,84.51488378169552,-11607.06339009548,2488700.0
6232,284.8276342358374,86.04967721840909,2921.3927424896174,2538300.0
6233,319.5835781614462,63.30184427293465,-6774.914199024835,2388200.0
6234,277.74721973431383,86.56828158227476,-38498.38419364921,2429700.0
6235,269.4639547932621,74.94560284558683,-18509.6882554042,2467500.0
6236,283.517757256314,71.20512435201476,-7280.014030569748,2471600.0
6237,268.4191141993874,58.29165483649152,-31779.91377376333,2236200.0
6238,236.4369154643444,82.85441902077422,-17184.77293970008,2416400.0
6239,281.5308141841696,79.1268208291414,-42362.91461890659,2516300.0
6240,292.82671371861767,84.19917815822878,-33394.79524750926,2509400.0
6241,298.76845454365,71.47691460722243,-42249.785028640414,2293200.0
6242,266.1650360247224,80.53645192051158,-23033.328647672148,2445400.0
6243,266.3599236964064,76.11385493144964,-20537.853241630764,2457800.0
6244,239.0662378334592,78.44012340566002,-30797.30723449182,2295100.0
6245,347.1646118486719,79.85426886638142,-28635.08166466904,2567100.0
6246,305.22226681000086,68.51952581005277,-24725.247232327805,2492600.0
6247,301.56114157506374,74.4140701920686,-1618.634115438288,2420600.0
6248,302.87458147603087,60.534300683452216,-5969.153525256117,2411600.0
6249,290.9718823845266,74.12962877007085,-2103.3149385825745,2363800.0
6250,320.0771543327484,74.70642787304386,11929.950318268686,2518700.0
6251,286.0569436991738,65.90278220546222,-8911.728209584726,2441200.0
6252,355.0752023412875,82.13605951702854,-14056.755251698649,2559400.0
6253,290.75263915847694,63.12288631411637,-28408.25984160861,2399900.0
6254,307.34079259943854,82.64802914987767,-48641.43393521028,2464600.0
6255,324.95326875148385,77.54101468631323,9734.38462948654,2575600.0
6256,278.9725696847305,87.89519680817993,-6330.111946602365,2392600.0
6257,245.4166966302095,64.66758872850099,437.06013752576655,2269900.0
6258,266.2573420752168,69.21547903741796,6011.506547669989,2410400.0
6259,290.77934481530497,68.97764939401543,-16011.101727284557,2303700.0
6260,274.3144470980808,84.84937843048137,-7018.00090824502,2472000.0
6261,308.7111106030476,62.23186293688943,-30147.74114197636,2475200.0
6262,313.92178626704646,71.46088042058548,-25321.818444811608,2463900.0
6263,270.3410830314353,82.65463345421485,35645.66155142327,2294000.0
6264,238.1477376525188,67.51530426122484,-20285.81837248969,2294400.0
6265,292.6492893636694,72.79273818846526,28686.152046022056,2420500.0
6266,292.1814106975146,67.90614949089921,-15846.310812010595,2304300.0
6267,341.6440224615164,68.99303159499308,-63231.581504909016,2570800.0
6268,307.35008763233714,80.63039166932352,-11493.314906873238,2511900.0
6269,208.4021007154888,84.94020174508596,-15329.417832612427,2354200.0
6270,255.184123437576,79.59232608093254,-45670.06959550457,2415200.0
6271,274.22563816593697,76.92989960314648,-810.5014297313555,2442700.0
6272,263.6315810113794,74.40372153502585,-24232.97717901233,2418900.0
6273,278.816098684161,68.88856884885055,-18382.608102186383,2413400.0
6274,290.3383724654798,66.15408503129031,-18250.40755445311,2362900.0
6275,286.9296518983812,75.02487774645789,-15794.351216747586,2505700.0
6276,322.1616533877689,65.11692797958104,-25263.42110395743,2471000.0
6277,342.14778194352107,80.11316300281429,-22921.074606332302,2559400.0
6278,297.91286290135764,69.88610454449544,-25930.60145482613,2496400.0
6279,245.32402968359423,78.66524261336005,18351.861452316363,2408700.0
6280,344.56759461759566,71.93931627566789,3850.3306034416673,2472000.0
6281,382.0919713678437,75.85677924934521,-31540.497080610858,2525900.0
6282,316.43133419855906,76.88704097792107,-26123.520649479346,2570400.0
6283,305.11859666677736,68.10986837240641,-24268.68722604434,2501900.0
6284,306.4846342190765,71.40976151342784,918.607940420792,2490700.0
6285,293.13136583185144,74.87516620072223,-9069.012149197768,2454500.0
6286,336.6442032646099,71.43387414916033,34874.50861835121,2574300.0
6287,281.9277406541753,80.3952646059916,-37243.15212793069,2472300.0
6288,260.9369527429483,72.36723006526388,-22409.585142793538,2366700.0
6289,268.2809888782853,63.02730246881283,-3492.092404185525,2267700.0
6290,286.83543431852627,57.56507944883145,-27512.23859565163,2401500.0
6291,321.5896234357158,68.4544615928654,-1678.940563115675,2409100.0
6292,276.96303972317975,91.50632920141072,-18142.04422641597,2335800.0
6293,316.0858187196405,70.64086783784546,-59772.4107414561,2440000.0
6294,308.36518454075053,66.09749754716562,-16133.527541217209,2463100.0
6295,256.84653623512924,65.72482620871025,1885.5700213648524,2259200.0
6296,250.3903607071522,70.23587414954521,-29969.632137225813,2286800.0
6297,300.0133754076475,104.29490981626364,-28819.075766056703,2635200.0
6298,369.44955695129227,67.2425041014677,-6656.608703630829,2502200.0
6299,305.6571839441646,71.94966184279217,-48483.01665727151,2330800.0
6300,353.2378557953291,61.475727063281255,-11657.210269379346,2539400.0
6301,305.1186432238818,61.69887705521855,-24566.25229481476,2388000.0
6302,310.8861742008298,74.82838486691747,-5620.006847231858,2455100.0
6303,321.42774557207656,74.42274239583568,-20224.747460470702,2520900.0
6304,326.93729276301093,83.10894988598437,-14266.746702529024,2570400.0
6305,291.38260143858884,72.19945101970961,15362.872013430122,2435600.0
6306,267.8313750953505,70.34437486020309,-38056.8701548782,2170500.0
6307,241.3960424438347,89.15659385168593,-47970.19077176056,2462400.0
6308,320.6371348699534,69.56553536601835,-8773.058042779623,2449100.0
6309,286.34647315423086,67.20202474737405,-30785.962842303237,2405400.0
6310,329.7654022545336,70.5450863460176,-26279.110277104188,2513200.0
6311,305.48130653321755,84.47701612659267,-19920.75313832346,2560800.0
6312,344.66042477191576,78.7693897019606,-6124.098435316242,2588200.0
6313,298.8715652099999,64.86309494596229,-13299.904481994725,2468800.0
6314,309.05223757055177,79.48433020268304,-23304.64225151161,2443600.0
6315,276.726274901835,68.45845349415302,11085.340375789496,2331600.0
6316,299.39698850127667,76.42606252736798,-31880.39704524892,2499200.0
6317,381.9544399679254,79.46920797193232,-34395.44799001831,2547400.0
6318,251.49420218089776,85.14047378716108,-6862.307005924578,2354800.0
6319,292.74846102840644,70.68016866218248,-33719.240903842176,2493400.0
6320,316.5421078229569,76.05295914067074,3736.189510234766,2436500.0
6321,290.4989777612908,80.39503043267821,-6168.606960319887,2403900.0
6322,257.6402439274468,81.83023670026051,-31.450773765316622,2346000.0
6323,267.20920454055664,75.22530075658577,2305.25195046105,2393700.0
6324,313.93989316239646,63.38376511165448,-23110.92123206505,2370400.0
6325,277.63413830231417,90.82390002260723,-22853.72463054752,2540100.0
6326,307.5702849510063,102.45095606609316,-15661.310272220428,2652200.0
6327,243.1100979990679,69.39042927971322,-31502.55664548576,2218100.0
6328,280.6439744200379,72.07327601905683,-37349.69944719897,2462600.0
6329,269.33567821139843,82.13149293511898,18465.192652717247,2489200.0
6330,242.25350107388164,71.04574513942619,-18535.11641577688,2372600.0
6331,356.6271102442238,72.35601837811373,-23959.946877421386,2477100.0
6332,268.3139787390947,63.33084614551724,2640.099038241802,2388900.0
6333,305.220362291789,59.30336506952349,-27016.818867802554,2367600.0
6334,323.5030432683873,71.03658437721559,-33631.042701607475,2526900.0
6335,265.58340065221387,74.77681398515722,-36477.8814779005,2310700.0
6336,308.5120262959246,95.96562519301932,-29239.45620729604,2640400.0
6337,299.7798063800067,67.07566162978652,-22883.913266897925,2417200.0
6338,275.6352412899736,66.81396361091696,2332.354520242068,2389900.0
6339,327.56239549401283,70.17341086955591,-33153.78068700187,2527000.0
6340,299.76039309709097,72.53797307253063,-21674.02905137146,2513400.0
6341,324.472369597303,88.97688519650957,-14633.517506452676,2624500.0
6342,289.7874292125153,62.08396979030305,-48024.07547983819,2388800.0
6343,328.37026799342533,76.1243367570252,-2659.377668432886,2535100.0
6344,375.6355688581356,75.14151610762767,-21048.374992023662,2569200.0
6345,318.50823502694607,59.09223653625268,-15797.46883383591,2357800.0
6346,312.15750300880745,95.1903345250709,-14241.17018446383,2544400.0
6347,283.4093415009898,59.83193711777675,-42500.52788119071,2381800.0
6348,236.9298400165117,70.57519861813302,-23610.445405217684,2350800.0
6349,337.24213847814787,62.39746489797215,-47146.643634412496,2364500.0
6350,294.6190241142494,67.19222280262534,8037.88510249848,2466300.0
6351,304.0609591643821,56.196402654423935,-22293.381997431912,2243900.0
6352,338.01679554020865,73.76219039873658,19467.181310730437,2440200.0
6353,292.1179520892757,64.30327773096433,-3225.939195583056,2339300.0
6354,330.8758211919774,72.58823183867584,-5166.858140504337,2530100.0
6355,242.17797018314587,83.333870068559,-49154.94062978092,2388900.0
6356,257.3203663325529,72.92881182976159,-16479.76632174774,2382600.0
6357,278.0348783145293,78.74091595525782,-46314.64491306947,2454900.0
6358,299.9253529577252,57.96187663953797,-40548.19547821681,2433300.0
6359,351.54724739032747,69.3431550274836,-11808.78880440273,2585100.0
6360,320.21376980770964,68.64955104282687,-23379.482450532458,2445400.0
6361,319.4790393846777,73.37295434978137,-34420.75065584941,2428200.0
6362,285.60550212514465,86.13359389401701,-13333.270734324098,2420500.0
6363,301.1894206151479,69.51326306862508,-2433.706138464933,2359500.0
6364,304.6943252115372,73.40068650491102,-32137.47918977967,2473700.0
6365,265.62172155701074,58.127927205648845,-37890.94514667384,2325500.0
6366,255.778161947794,71.34917990063174,-17583.4581360173,2409900.0
6367,264.90258113394844,62.25856031384596,-1931.9114115793252,2322200.0
6368,302.908067239416,60.072259336469365,-7384.6385661364275,2376300.0
6369,281.1435548018286,55.78657585398308,-42988.829869976376,2303200.0
6370,238.64451677329708,70.50056644940226,-9803.74887422505,2272300.0
6371,317.0495827994691,68.53492223461595,-4495.035207601335,2407100.0
6372,312.1841405760907,65.14216939974251,-40416.17373009405,2322900.0
6373,247.73828477956695,77.77731697157974,-12299.623295211728,2421300.0
6374,305.36929190251175,54.27595435788517,-19881.386610682985,2384900.0
6375,327.82628198823744,73.42267918022345,-30328.446965336057,2460600.0
6376,266.69026889951965,66.29611627943318,-9244.5795048727,2337900.0
6377,294.9637630753268,89.9620002272085,-18376.99131020406,2584400.0
6378,304.2566670441978,76.35249326338858,13691.521395979817,2487500.0
6379,267.11669389787755,62.47447123754397,-4861.717080379331,2376700.0
6380,313.4604476740184,74.89868582661138,-27951.391695287966,2463200.0
6381,326.32225702527774,90.09861583212115,-45309.89276694015,2601600.0
6382,323.4907944148467,79.42789409156228,6842.145307950173,2558500.0
6383,309.30529616085107,87.64912412934157,14531.457550386967,2362600.0
6384,282.82616709762885,81.23158042457176,-3176.3354805392155,2494400.0
6385,292.25918382307566,75.17180460359944,-4523.723409936458,2432300.0
6386,304.7708250214232,66.7378677285897,-5367.4993767093765,2441700.0
6387,296.96264129594283,86.23417164292617,14268.173331845395,2564500.0
6388,262.4661540488214,73.13503100826492,-37767.975738519344,2432400.0
6389,299.09924155881725,57.66731225987748,-26763.91014929372,2402300.0
6390,337.1640585669197,74.86515852873731,24629.580327633917,2561500.0
6391,332.03181217159994,101.5391500145446,-31653.46650053977,2678200.0
6392,298.61289855249066,81.42039551421601,1878.3483455553724,2437600.0
6393,324.3111348301728,87.17826668784518,-29486.493766482738,2561200.0
6394,277.9382356301032,67.20809955760922,19456.53026111225,2251700.0
6395,247.19006935451156,65.48436138747297,-2373.1335235934584,2217000.0
6396,296.1759408058895,89.35919455814854,-14873.61032279542,2585600.0
6397,300.1225246233037,74.06628478227655,-21181.769831443984,2459200.0
6398,336.40469890578254,67.92031410547186,544.0760083831483,2550400.0
6399,353.6409704102735,73.2171334537848,-2012.303339885961,2524400.0
6400,325.0472953209939,86.3618961543623,-27319.702940407384,2607200.0
6401,339.7594045416981,65.62061824778144,7791.893638147212,2433000.0
6402,283.22266461872226,87.59952209577024,2274.205440567406,2537000.0
6403,325.7899875787586,77.25325863220894,-43883.32330403948,2578000.0
6404,273.8712569126286,78.51668383237629,-3058.717471477132,2490200.0
6405,278.68715994615013,74.56401343282498,-7532.548277276735,2291600.0
6406,327.4686679804182,74.12578348122246,-2527.175842982717,2561700.0
6407,277.80413235206424,69.34942874214373,14236.48301016154,2294300.0
6408,254.4315449502638,81.72571463457173,-42174.58687308988,2333000.0
6409,242.00433799190148,74.85522220854118,13542.972919137475,2304500.0
6410,273.2487083364696,77.32682637400696,-5499.2406935191375,2446000.0
6411,291.1880558931114,82.81039876525867,-13607.344238097352,2466000.0
6412,225.56713035806823,72.80988488856697,-9736.576161765512,2144200.0
6413,361.4569866612408,88.32294237876668,22619.816660394776,2598900.0
6414,254.8439336585307,61.05056470335651,-14077.596532519154,2284700.0
6415,270.2487164743484,89.18884949858156,-8519.38608159859,2491400.0
6416,283.8525230826497,67.80362922562963,27097.99132980909,2351600.0
6417,275.2987800555267,55.16708466560213,-45191.56757376502,2360800.0
6418,292.8217065986011,73.28724963089901,-7706.362999605003,2387500.0
6419,282.1254247653773,65.51381025604512,3910.909871932137,2341000.0
6420,299.93023789719206,61.946368976590655,-16408.71649489725,2354200.0
6421,275.733146555108,85.27462313038775,-36044.79426973755,2461200.0
6422,281.995415463008,68.33411164411801,-14663.773142941727,2441400.0
6423,272.18021827662966,82.73823423571588,-37948.02091314018,2430400.0
6424,211.0918503391246,90.85123066082306,622.8354601148421,2343600.0
6425,296.89373663231623,61.73082801903807,-64365.40841377527,2416300.0
6426,288.0247606192386,92.03242954863327,-32729.858140098822,2551700.0
6427,276.7370147831852,84.92913477904094,-34744.75159466816,2479000.0
6428,260.08299090650314,78.44273566328083,-27404.208888497727,2462300.0
6429,323.42884065830845,79.40795335896888,-160.91623117312702,2513200.0
6430,300.62392410610767,72.76253233710275,-2829.558604670576,2471800.0
6431,222.74628870141785,66.63065528897869,-6971.21443124731,2199800.0
6432,245.6396317135616,76.2047887846217,9032.410279678188,2390100.0
6433,275.47929074656935,84.36150220284843,-139.0157673705744,2240800.0
6434,323.6826928760879,57.67979513518662,-1427.4656573665543,2448900.0
6435,256.1765314504724,75.1644483066253,-21812.91039317326,2312600.0
6436,307.777208811979,60.73639981860168,-4988.116147792558,2286500.0
6437,310.78500657921734,81.52093832989043,-32430.48225605577,2564800.0
6438,343.0960457300592,91.3398200642371,-27178.84622345637,2590200.0
6439,288.8860476130211,68.85001346764422,-33114.427369360055,2360400.0
6440,268.8293026653568,79.2602138736414,-57045.021901458334,2459800.0
6441,307.56923410400924,73.51280161274582,-31486.93907600947,2358200.0
6442,284.3557652815703,85.6741455895712,887.0379264164803,2344400.0
6443,281.86835846582613,61.68651514613394,-15367.013200480957,2251900.0
6444,294.04176641720704,66.01935958088768,-14068.008981930028,2451800.0
6445,281.1328578075574,67.33767289144106,-8524.229253486908,2362600.0
6446,239.2979294721081,84.60020379048503,-34183.051304376524,2436400.0
6447,338.9350898729393,69.90942748383628,-23012.441165710334,2477600.0
6448,250.44796402534968,77.49152754525674,3028.563544326207,2431400.0
6449,295.00499977244965,77.68458219346213,-13347.600633763515,2533200.0
6450,245.16848296261492,69.79782243488067,-28878.900225768488,2349800.0
6451,280.82517255245915,76.16318830265864,-14943.029184926258,2500400.0
6452,328.698572461541,89.16260120451813,-27318.35970670233,2635000.0
6453,315.49993730178016,74.61914943283277,-22453.8405578636,2548200.0
6454,260.0886485124409,58.31132231582946,-6790.854711390986,2178200.0
6455,306.3045789467983,69.41844835995988,-26063.60398811649,2252300.0
6456,318.28725535647857,76.73810362006179,-30424.309520829265,2535300.0
6457,351.9490011206464,89.36214811353855,-23662.945490024427,2556200.0
6458,311.3780067435832,74.63870394905977,-39889.900170747744,2302200.0
6459,328.0019923410115,66.69053042268901,-12634.840097993963,2514900.0
6460,305.63473195073954,75.50673699664014,-18299.16178876196,2411400.0
6461,333.62786189790154,59.275004821209,3198.3976294151034,2473400.0
6462,300.068101888118,75.08994342301408,-24882.712196027314,2518700.0
6463,228.19041861757265,80.61996262184167,-36995.30703497618,2317400.0
6464,277.7519019413168,71.83752568595735,-69186.91878378546,2243500.0
6465,317.1914545910516,64.67792890720625,-8961.671411362908,2386100.0
6466,315.42371042660994,86.57098385283889,-32334.37737731869,2455300.0
6467,321.3388603762103,78.15067000439676,-29591.392000660144,2533600.0
6468,289.3577530046395,77.68767503844091,-26383.650347761148,2374600.0
6469,250.599176126302,62.4028862871692,2663.619008279388,2230300.0
6470,269.3962626659273,81.70104233656483,16989.42231349933,2462600.0
6471,284.73933916534907,91.11032084368308,-12430.766352077644,2569500.0
6472,315.88332368764725,74.80603736620577,-16249.907789633797,2533000.0
6473,319.9152101497927,70.70688397546226,-41716.84053002102,2489200.0
6474,291.4915620103205,72.29936730457106,-8499.926716743728,2491100.0
6475,315.0029974836818,57.02317578079187,-28842.31842747561,2412300.0
6476,259.74435563545927,91.0540776442947,-30323.800606034645,2446000.0
6477,294.7136469642479,75.38977687279868,543.6699572019843,2502400.0
6478,257.737840864988,65.87413363158976,-30445.670977213034,2319600.0
6479,268.1005350474433,74.79387944916216,2936.163808288482,2351400.0
6480,298.9897741666849,70.05839453619274,-11129.469060783524,2447800.0
6481,273.4719521082744,55.46611279020096,-19758.180433976715,2290300.0
6482,224.52556059656013,74.64057452933038,10903.861890214115,2333700.0
6483,286.764120838354,65.21912246242694,-35318.71124681915,2434800.0
6484,283.6747085465741,73.14603300094235,13585.956322619551,2389600.0
6485,270.10993683896737,62.97013148244962,-1429.411494945496,2305400.0
6486,238.47227222509431,62.10488545924131,-9719.138943120584,2221500.0
6487,270.44765937458,93.780025782481,-19633.17632311454,2547400.0
6488,327.7465612705743,70.02600763045909,-11899.8599812431,2446800.0
6489,295.49964769814324,69.6278582788963,3576.5112737163145,2288800.0
6490,229.7197683942765,63.28565547371,30385.505676682616,2204900.0
6491,302.9410809186368,66.3225105258179,-18675.079653653094,2464400.0
6492,256.2158715347846,62.14572607858092,-18563.90760615131,2345000.0
6493,333.1813916378784,72.16666905485897,-4299.461039108628,2539400.0
6494,296.4569437647847,88.42356212229417,-20005.94057804665,2586400.0
6495,249.9311966976682,54.44094781705172,-10011.8256551954,2151800.0
6496,292.207394367115,66.76171952991935,-5218.249681015657,2465700.0
6497,326.50412752138635,83.10859367114541,1462.47718292645,2526800.0
6498,236.59797272682053,69.65781758834534,-21363.17412521899,2265500.0
6499,267.28291078034897,70.04118010175777,-8319.099609646415,2282000.0
6500,303.94218981301333,71.69473738112059,-11728.27317619057,2518300.0
6501,298.472393230248,69.71176288994712,672.620761938997,2449000.0
6502,208.65669284858663,94.251961679719,-14861.830266229395,2314300.0
6503,310.6215089074511,56.25224618856316,2517.20550980324,2328900.0
6504,285.41245049317854,66.8688412443238,9306.664205239398,2390000.0
6505,312.62890891429475,79.66793160922683,-6007.360757428509,2537500.0
6506,309.835812305087,72.72829890908294,-15788.95557152454,2383700.0
6507,281.8632608260606,75.58061825624961,-49026.29380714236,2483000.0
6508,292.9330540640576,83.86174877354986,-17155.086541496046,2560700.0
6509,275.1043810647509,75.19773105782376,-55445.771805455326,2330300.0
6510,383.4191613383711,65.63428554403845,-35633.56857579188,2546000.0
6511,227.5185918449938,72.26618962842657,-18441.84759979142,2162900.0
6512,279.7696177174347,75.5234580568307,-3661.125162747561,2490200.0
6513,221.61058997546692,63.49953742549858,-8813.406224518483,2142900.0
6514,273.66354509040616,85.87256539456128,1901.050524193055,2386400.0
6515,273.6453813815771,55.1063550613651,-30991.007661095155,2305800.0
6516,339.67004183568736,62.276376262372985,-29254.48231031712,2329700.0
6517,218.95358219127976,96.41740183901354,-28852.36188609046,2377400.0
6518,320.31951259931986,71.24094390807726,-35815.87782229307,2548300.0
6519,304.24915599500616,90.73258031276826,-23192.44000986375,2603500.0
6520,263.9081201082825,62.04033396921994,-12737.14290275882,2301500.0
6521,302.22508989652243,81.1342610906447,-15222.848290065782,2508400.0
6522,300.2718606559237,92.13056110149996,-4238.7752927866695,2467900.0
6523,266.32079796192966,79.61260340635197,-30791.170306855696,2414800.0
6524,312.11785128215803,85.92431596742529,-35158.147919868046,2577400.0
6525,342.9390297676501,94.90117051976397,-391.3534988391512,2610800.0
6526,322.0684632978649,74.02677700360219,-31907.245660853376,2489200.0
6527,245.50382968387456,52.19649386240233,-42688.07768154703,2257000.0
6528,258.31187960220603,63.120153807879895,-12501.213812781778,2246300.0
6529,291.3121462904017,89.18133990971924,-7311.737874315302,2573800.0
6530,289.5859007326478,76.14431817737056,-5195.78194131183,2399300.0
6531,251.8530004504601,73.43661569090756,-45671.52096769693,2355600.0
6532,308.7927683796061,62.54641773159781,-13249.28666474644,2474000.0
6533,267.1685925709659,77.0484512638436,-11690.494824827758,2403800.0
6534,280.82558617661925,59.61143635559851,-20537.324759817064,2350300.0
6535,307.8515209623418,76.86923380316496,-22050.871276952475,2408000.0
6536,310.04250235558675,97.93402880720996,-26465.21926072573,2625300.0
6537,293.5664917842093,65.18056288246721,-16211.139421332971,2422700.0
6538,284.1824741741364,63.95735715976246,3963.0158607595367,2406700.0
6539,311.3532411137564,74.82924301229019,-26225.893420160464,2551500.0
6540,299.13602253162725,57.58918885269743,-3428.952434453029,2405000.0
6541,322.29324942829425,87.43077794248386,-24328.149035909413,2623600.0
6542,309.4525844033407,74.3773423061925,-5810.36909606154,2427600.0
6543,308.8702139518941,75.24236949902298,-37244.13661271209,2487200.0
6544,313.3891171368699,78.9359193979872,-40742.784408141,2573500.0
6545,264.21416540638563,82.94107038770554,1659.6464703570928,2459400.0
6546,278.39297649524707,79.30155715604243,-45848.426153137785,2445700.0
6547,380.73637445616407,61.82635196645661,-5953.5408564400295,2482500.0
6548,302.68204611891304,80.45683995402892,-37463.36862969387,2373600.0
6549,322.87049647954126,69.612283265549,-37344.1877938966,2476100.0
6550,219.76297764928137,96.66841900311832,-23520.99359530875,2306800.0
6551,279.7047572199509,75.78417237824529,-29523.39979528037,2491500.0
6552,339.6820734017625,68.36457287933118,-42350.502546331794,2510100.0
6553,346.8799431176306,64.3067311918339,-13782.192951285091,2507000.0
6554,270.789386659736,72.63674554441359,-21369.532655680367,2314200.0
6555,246.94377730640824,68.87463478730277,-33250.645320274765,2281800.0
6556,266.1500604846545,63.321957511398494,-19883.936751478963,2366800.0
6557,288.9836737190993,71.71569227005634,11140.715252370926,2485600.0
6558,304.00582422722056,92.89937010065294,-29322.71504106918,2616300.0
6559,275.3140808332201,72.96590809155495,-19330.511200896595,2285200.0
